Date,Open,High,Low,Close,Volume,Returns,Log_Returns,Vol_7d,Vol_30d,Vol_90d,BB_Upper,BB_Lower,BB_Position,Daily_Range,Body_Size,Upper_Shadow,Lower_Shadow,Volume_SMA20,Volume_Ratio
2024-01-22 00:00:00+00:00,41553.65234375,41651.20703125,39450.1171875,39507.3671875,31338708143,-0.049064374667218136,-0.05030891028125471,0.37152194438581676,0.3150049700826983,0.4856740596411755,44132.44778346631,39482.85260715868,0.6666715582866971,0.052969828633633004,0.04924441152181362,0.0023476802157602157,0.0013777368960591705,22254566825.4,1.10869957553337
2024-01-23 00:00:00+00:00,39518.71484375,40127.3515625,38521.89453125,39845.55078125,29244553045,0.008560013431039293,0.008523584257922188,0.3544404157711142,0.3150049700826983,0.4856740596411755,44132.44778346631,39482.85260715868,0.6666715582866971,0.040625233831557854,0.008270409065483314,0.0071308184581454735,0.025224006307929064,22254566825.4,1.10869957553337
2024-01-24 00:00:00+00:00,39877.59375,40483.78515625,39508.796875,40077.07421875,22359526178,0.005810521700930993,0.005793705727985713,0.36897267742712325,0.3150049700826983,0.4856740596411755,44132.44778346631,39482.85260715868,0.6666715582866971,0.024449526402279476,0.005002319598333338,0.010198983921892227,0.00924822288205391,22254566825.4,1.10869957553337
2024-01-25 00:00:00+00:00,40075.55078125,40254.48046875,39545.6640625,39933.80859375,18491782013,-0.0035747525934159974,-0.003581157289492955,0.3221290247620417,0.3150049700826983,0.4856740596411755,44132.44778346631,39482.85260715868,0.6666715582866971,0.01768700348297225,0.003536874346997531,0.004464809191935428,0.00968531994403929,22254566825.4,1.10869957553337
2024-01-26 00:00:00+00:00,39936.81640625,42209.38671875,39825.69140625,41816.87109375,25598119893,0.04715459322091098,0.04607657449481696,0.44679262998139246,0.3150049700826983,0.4856740596411755,44132.44778346631,39482.85260715868,0.6666715582866971,0.059686663259592175,0.04707572752859131,0.009828415490288615,0.002782520240712258,22254566825.4,1.10869957553337
2024-01-27 00:00:00+00:00,41815.625,42195.6328125,41431.28125,42120.0546875,11422941934,0.007250269707417489,0.007224112855396914,0.44836212688133104,0.3150049700826983,0.4856740596411755,44132.44778346631,39482.85260715868,0.6666715582866971,0.01827908975412899,0.0072802854794111055,0.001807413496749122,0.009191390777968761,22254566825.4,1.10869957553337
2024-01-28 00:00:00+00:00,42126.125,42797.17578125,41696.91015625,42035.59375,16858971687,-0.002005242826170095,-0.002007256017307645,0.44800363515267905,0.3150049700826983,0.4856740596411755,44132.44778346631,39482.85260715868,0.6666715582866971,0.026118367758724545,0.002149052399194087,0.015929563453795002,0.008039751905735455,22254566825.4,1.10869957553337
2024-01-29 00:00:00+00:00,42030.9140625,43305.8671875,41818.33203125,43288.24609375,20668476578,0.029799801358818767,0.029364415736914624,0.2936098901582334,0.3150049700826983,0.4856740596411755,44132.44778346631,39482.85260715868,0.6666715582866971,0.03539145387221496,0.029914458424110082,0.00041924126902873017,0.005057754179076153,22254566825.4,1.10869957553337
2024-01-30 00:00:00+00:00,43300.2265625,43838.9453125,42711.37109375,42952.609375,23842814518,-0.007753530092744043,-0.007783744989935841,0.3197848899441762,0.3150049700826983,0.4856740596411755,44132.44778346631,39482.85260715868,0.6666715582866971,0.026040838773036153,0.0080280685598318,0.012441476471777988,0.005571293741426367,22254566825.4,1.10869957553337
2024-01-31 00:00:00+00:00,42946.25,43717.40625,42298.9453125,42582.60546875,24673628793,-0.00861423582021903,-0.008651552809046921,0.340567038935596,0.3150049700826983,0.4856740596411755,44132.44778346631,39482.85260715868,0.6666715582866971,0.033028749599790436,0.008467433856273831,0.01795631166865559,0.006605004074861018,22254566825.4,1.10869957553337
2024-02-01 00:00:00+00:00,42569.76171875,43243.16796875,41879.19140625,43075.7734375,21423953779,0.011581441842771323,0.011514890294239742,0.3292133857496973,0.3150049700826983,0.4856740596411755,44166.67088383931,39470.890053660696,0.7676856127252824,0.03204097245156136,0.011886646725746772,0.0039322402684784236,0.016222085457336163,21159129569.35,1.0125158366643594
2024-02-02 00:00:00+00:00,43077.640625,43422.48828125,42584.3359375,43185.859375,18603843039,0.0025556346111748063,0.002552374530244358,0.21157161550940876,0.3150049700826983,0.4856740596411755,44220.11447457227,39451.794119177735,0.783098654770083,0.019456783881139035,0.002512179135855354,0.00549307953770971,0.011451525207573969,21059228697.85,0.883405717555996
2024-02-03 00:00:00+00:00,43184.96484375,43359.94140625,42890.80859375,42992.25,11169245236,-0.0044831659668692625,-0.004493245492150753,0.21723981641223233,0.3150049700826983,0.4856740596411755,44335.07894906704,39456.427691557954,0.7247540604587801,0.010863336677415307,0.004462544879850491,0.004051793561326095,0.0023489982362387227,20741619483.55,0.5384943661153476
2024-02-04 00:00:00+00:00,42994.94140625,43097.64453125,42374.83203125,42583.58203125,14802225490,-0.009505619472114146,-0.009551086228745845,0.22886473343606567,0.3150049700826983,0.4856740596411755,44342.67512613889,39455.99284261111,0.6400230273168136,0.01681157076527444,0.009567622644560748,0.002388725781239708,0.004855222339473985,20365719730.15,0.7268206420461711
2024-02-05 00:00:00+00:00,42577.62109375,43494.25,42264.81640625,42658.66796875,18715487317,0.0017632602500394778,0.0017617075316479283,0.12274006615001243,0.3150049700826983,0.4856740596411755,44273.853990702635,39475.18624367237,0.6634094904878091,0.028875112375183157,0.0019035087662964084,0.019624911157205438,0.007346692451681309,20098350459.0,0.9311951921218113
2024-02-06 00:00:00+00:00,42657.390625,43344.1484375,42529.01953125,43084.671875,16798476726,0.009986338686479135,0.009936804708699247,0.13385787651415085,0.3150049700826983,0.4856740596411755,44321.68625510241,39461.55593239759,0.7454771172856182,0.019108738117991717,0.010016581974181643,0.0060828043792235595,0.0030093517645865147,19895712665.55,0.84432646411742
2024-02-07 00:00:00+00:00,43090.01953125,44341.94921875,42775.95703125,44318.22265625,21126587775,0.028630850081180936,0.02822864621028068,0.1985925843005913,0.3150049700826983,0.4856740596411755,44683.20168022475,39405.65691352525,0.9308430264243869,0.036342341092797645,0.028503192580576,0.000550627796369247,0.007288520715852396,19691124192.2,1.0728990162668626
2024-02-08 00:00:00+00:00,44332.125,45575.83984375,44332.125,45301.56640625,26154524080,0.022188248784866804,0.021945671282114807,0.22056596043311283,0.3150049700826983,0.4856740596411755,45231.18202851288,39225.99258086212,1.0117205923894135,0.02805448292293681,0.02186769540711166,0.006186787515825149,0.0,19711230038.5,1.326884422175326
2024-02-09 00:00:00+00:00,45297.3828125,48152.49609375,45260.82421875,47147.19921875,39316770844,0.040741037427910465,0.0399329954084116,0.29310007110308983,0.3150049700826983,0.4856740596411755,46207.49696607591,38797.83897142409,1.1268212720954671,0.06383750440879846,0.04083715860377557,0.022193266201741443,0.0008070796032814396,21097734035.5,1.8635541986567765
2024-02-10 00:00:00+00:00,47153.52734375,48146.171875,46905.3203125,47771.27734375,16398681570,0.013236801662479536,0.013149960695064189,0.26747951328229524,0.3150049700826983,0.4856740596411755,47169.26919958102,38458.61595666899,1.0691117103827827,0.0263151376450413,0.013100822670096178,0.007950508739611622,0.005263806235333501,21450465931.9,0.7644906932120642
2024-02-11 00:00:00+00:00,47768.96875,48535.9375,47617.40625,48293.91796875,19315867136,0.010940478338881565,0.010881064258583886,0.20977695021626075,0.3150049700826983,0.4856740596411755,47962.46935941701,38544.07087495799,1.0351916103231247,0.019228617950853292,0.010989335388363393,0.0050664592010896195,0.0031728233614002816,20849323881.55,0.9264505288391156
2024-02-12 00:00:00+00:00,48296.38671875,50280.4765625,47745.76171875,49958.22265625,34511985805,0.034461993507690414,0.03388147853165121,0.19317607319687555,0.3266117846085987,0.4856740596411755,49061.71684708581,38456.09057478919,1.084531152253214,0.05248249436361982,0.034409115265238446,0.0066724226830180665,0.011400956415363307,21112695519.55,1.6346555925576858
2024-02-13 00:00:00+00:00,49941.359375,50358.390625,48406.49609375,49742.44140625,35593051468,-0.004319233922406296,-0.004328588760117502,0.2453216166099172,0.315712241731886,0.4856740596411755,49883.095245850585,38601.24889477442,0.9875327286666009,0.039083728510343536,0.003983030723220077,0.008350418475167909,0.026750279311955553,21774371784.05,1.6346304647040315
2024-02-14 00:00:00+00:00,49733.4453125,52021.37109375,49296.83203125,51826.6953125,39105608050,0.041900916949929146,0.041046849510408934,0.2742378974311761,0.33108446100242817,0.4856740596411755,51044.384402501135,38629.248409998865,1.063012673439205,0.05478283367219714,0.0420893824436869,0.003914383570789338,0.008779067657720904,22805063085.9,1.714777455458054
2024-02-15 00:00:00+00:00,51836.78515625,52820.06640625,51371.62890625,51938.5546875,38564360533,0.0021583350882306007,0.0021560092291083846,0.3009496774497496,0.3303956370820606,0.4856740596411755,52136.52329240456,38549.27787947044,0.985429820475892,0.027942271026916893,0.0019632685735282247,0.01700552447635182,0.00897347797703685,23453375117.9,1.6442989693013117
2024-02-16 00:00:00+00:00,51937.7265625,52537.96875,51641.3671875,52160.203125,28180567298,0.004267512618200353,0.0042584326097615645,0.27300411344879805,0.32700600951367864,0.4856740596411755,53103.68663802221,38586.12937760278,0.9350108633224048,0.01726301133764609,0.004283525237329741,0.00727343397569415,0.0057060521246222,24291256386.1,1.1601115582529338
2024-02-17 00:00:00+00:00,52161.67578125,52191.9140625,50669.66796875,51662.99609375,20009091006,-0.009532306269177337,-0.00957802949778828,0.30971623779057095,0.30678651941466595,0.4856740596411755,53795.25676690534,38857.299483094655,0.857258885358695,0.029183228317545457,0.009560269681352053,0.0005797030252020667,0.019043255610991336,24448762352.05,0.8184091578084427
2024-02-18 00:00:00+00:00,51661.96875,52356.96484375,51233.70703125,52122.546875,17595377311,0.008895163192163213,0.008855834280713763,0.31008966931161447,0.30679429697246474,0.4856740596411755,54520.027173038565,39015.959155086435,0.8453644362716594,0.021742450775262025,0.00891522596107025,0.004537534562114418,0.008289690252077356,24295107388.7,0.7242354203045779
2024-02-19 00:00:00+00:00,52134.8125,52483.32421875,51711.8203125,51779.14453125,21362184346,-0.006588364620277343,-0.006610163694046543,0.27627528703418797,0.30904068471550566,0.4856740596411755,55051.255061492215,39367.38478225779,0.7913709771895706,0.0147982484112703,0.00682208205409773,0.006684817726159464,0.0012913486310131067,24171075880.1,0.8837912078041775
2024-02-20 00:00:00+00:00,51777.7265625,52945.05078125,50792.3125,52284.875,33353758256,0.009767068832988945,0.009719679337319471,0.26859466097601004,0.3075379527391851,0.4856740596411755,55531.64313289353,39857.223663981466,0.7928619851387145,0.04157653153526288,0.009794722000546506,0.012750188644399309,0.01903162089031707,24605082353.25,1.3555637724412826
2024-02-21 00:00:00+00:00,52273.53515625,52368.81640625,50671.7578125,51839.1796875,28624907020,-0.008524364120598982,-0.00856090431522995,0.13030927506454315,0.26128303050211665,0.4856740596411755,55861.71281074702,40403.494611127986,0.7397802857158431,0.032464966998641834,0.00830928054610569,0.0018227435683313997,0.022332942884204746,24965130015.3,1.1465955515736184
2024-02-22 00:00:00+00:00,51854.64453125,52009.61328125,50926.29296875,51304.97265625,25413900611,-0.010305082651198116,-0.010358547640014263,0.14275599481159845,0.26735057844539584,0.4856740596411755,56022.69699632555,41054.42175367445,0.6848184400943733,0.020891480836343238,0.010600243815551419,0.0029885220774507225,0.007302714943341095,25305632893.9,1.0042784038460504
2024-02-23 00:00:00+00:00,51283.90625,51497.93359375,50561.77734375,50731.94921875,21427078270,-0.011168964874795462,-0.011231806115512574,0.14559316996924127,0.27334976017622054,0.4856740596411755,55990.84523562112,41860.24343625388,0.6278363730335527,0.01825438657961044,0.010762772799702636,0.00417338224406414,0.003318231535843664,25818524545.6,0.8299110288876523
2024-02-24 00:00:00+00:00,50736.37109375,51684.1953125,50585.4453125,51571.1015625,15174077879,0.016540904827679226,0.016405594130217752,0.1827131532242969,0.2721433991830109,0.4856740596411755,55861.38357091738,42888.45705408262,0.6692895775791261,0.02165606203821208,0.016452309275482,0.002229046886128826,0.002974705876601252,25837117165.05,0.5872976378156481
2024-02-25 00:00:00+00:00,51565.21484375,51950.02734375,51306.171875,51733.23828125,15413239245,0.003143945229742817,0.0031390133682369275,0.17372992094950293,0.24681952824849002,0.4856740596411755,55562.91707203454,44094.380584215454,0.6660708369501109,0.012486236520122615,0.003258464800527548,0.0042041725833374686,0.005023599136257598,25672004761.45,0.6003909468007372
2024-02-26 00:00:00+00:00,51730.5390625,54938.17578125,50931.03125,54522.40234375,34074411896,0.053914352844811164,0.052511187656945416,0.36559470618430856,0.28146874645353365,0.4856740596411755,55554.945142669676,45246.12556045533,0.8998388912828481,0.07746187462706763,0.05396934445003397,0.008037291801611989,0.015455238375421674,26535801519.95,1.284092054667441
2024-02-27 00:00:00+00:00,54519.36328125,57537.83984375,54484.19921875,57085.37109375,49756832031,0.04700762695380023,0.045936216440473146,0.4362229297918408,0.30034795740111503,0.4856740596411755,56183.95097708458,45893.83456979042,1.0876005752497069,0.05601020337026187,0.04706599010085078,0.00829923026917687,0.0006449830002342201,27967313732.75,1.7791065851538777
2024-02-28 00:00:00+00:00,57071.09765625,63913.1328125,56738.42578125,62504.7890625,83239156760,0.09493531994124749,0.09069529297704289,0.6237445752777634,0.38442410904483476,0.4856740596411755,58540.11491841615,45257.99289408386,1.2984970426277318,0.1257152451222266,0.0952091624201474,0.02467700478590267,0.0058290779161765125,30821545366.75,2.7006808312018524
2024-02-29 00:00:00+00:00,62499.18359375,63585.64453125,60498.73046875,61198.3828125,65496611844,-0.020900898468654838,-0.02112241427001975,0.6534116654258549,0.39227940695004554,0.4856740596411755,60049.93527229492,45153.290899580075,1.077094378537264,0.04939127017346664,0.020813084370914597,0.01738360207330208,0.011194583729249964,32130537416.75,2.0384536677514737
2024-03-01 00:00:00+00:00,61168.0625,63155.1015625,60802.52734375,62440.6328125,40186368423,0.020298739001094468,0.0200954657884248,0.603150391229461,0.38790268975858533,0.4856740596411755,61622.45626023217,45047.70545851783,1.0493628267511093,0.03846082616643285,0.020804489475206116,0.011680421461771819,0.0059759152294549134,33319921759.4,1.2060763141396897
2024-03-02 00:00:00+00:00,62431.65234375,62458.69921875,61657.2890625,62029.84765625,23888473685,-0.006578811548619723,-0.006600547312091193,0.640735525558872,0.3920768227968525,0.4856740596411755,62811.64011593,45232.11457157,0.9555282389330001,0.012836600124523674,0.0064359130731901,0.0004332237572550432,0.005967463294078531,33548552086.85,0.7120567714266139
2024-03-03 00:00:00+00:00,62031.578125,63230.2109375,61435.0234375,63167.37109375,26253811450,0.01833832389535761,0.01817220465901261,0.6228089025113723,0.3912608407173029,0.4856740596411755,64145.697380946534,45218.97215030346,0.9483097960542806,0.028939897295253602,0.018309915740999858,0.0010130299058871478,0.009616951648366595,33135643369.1,0.7923133152284734
2024-03-04 00:00:00+00:00,63137.00390625,68537.03125,62386.51953125,68330.4140625,70670471105,0.08173591649219114,0.0785670808490068,0.6874890151190582,0.43505247193192903,0.4856740596411755,66565.98503797887,44657.48175889613,1.0805362649399117,0.0974153244250026,0.08225620214670812,0.0032725212587977545,0.011886601019496726,34889514350.95,2.0255504388548684
2024-03-05 00:00:00+00:00,68341.0546875,69170.625,59323.91015625,63801.19921875,102802940877,-0.06628402455760396,-0.06858298181492034,0.8981162820208137,0.49135942486332335,0.4856740596411755,67594.20173530618,44826.71545219383,0.8334026660040367,0.1440819854006588,0.06642940308002544,0.012138681738134392,0.06551390058249897,38074380992.3,2.7000554755648007
2024-03-06 00:00:00+00:00,63776.05078125,67637.9296875,62848.671875,66106.8046875,68750229073,0.03613733749494208,0.03549970020086634,0.7402314595746844,0.4940001687267399,0.4856740596411755,68929.4118608063,44908.3303266937,0.8824945842135424,0.0750949259766337,0.03654591147771784,0.024007836503575835,0.014541177995340018,39583674419.3,1.7368329262398925
2024-03-07 00:00:00+00:00,66099.7421875,68029.921875,65655.53125,66925.484375,46989543159,0.012384196927533564,0.012308140052515397,0.7101596927303807,0.4938304860892828,0.4856740596411755,70237.72912775545,45076.54118474454,0.8683589677777714,0.03592132959104062,0.012492366235827083,0.016708650645975712,0.0067203127092378264,40524123212.35,1.1595449681359082
2024-03-08 00:00:00+00:00,66938.09375,70083.0546875,66230.453125,68300.09375,59202881172,0.020539401213709896,0.020331312236987975,0.7102548075151253,0.49247993169578325,0.4856740596411755,71590.15190651722,45387.828171607776,0.8744363977102587,0.05755469489299581,0.020347158451909157,0.026635968215034507,0.01057156822605215,42483812720.65,1.393539736211656
2024-03-09 00:00:00+00:00,68299.2578125,68673.0546875,68053.125,68498.8828125,21609650379,0.0029105240064184468,0.002906296632019191,0.7010683822039948,0.4931961184965089,0.4856740596411755,72775.50102106473,45840.11265081028,0.8412267850094366,0.009076667995454289,0.0029227989643463596,0.0025501283700351336,0.003603740661072795,42684526374.05,0.506264265172626
2024-03-10 00:00:00+00:00,68500.2578125,70005.203125,68239.9765625,69019.7890625,35683977532,0.007604594828588107,0.007575825657206857,0.7019492189447627,0.48709234388323575,0.4856740596411755,73814.41838434382,46525.25974065618,0.8243027795599376,0.025769633850602523,0.00758436926503356,0.01438555260911997,0.0037997119764489936,43400616033.35,0.822199793306612
2024-03-11 00:00:00+00:00,69020.546875,72850.7109375,67194.8828125,72123.90625,65716656765,0.04497430707429584,0.04399229858274628,0.5752440873173928,0.49570499779140575,0.4856740596411755,75269.47269909178,47054.10855090822,0.8885158301494298,0.08194412216470866,0.044962833757610676,0.010530265557244615,0.026451022849853362,45018760958.8,1.4597615608555325
2024-03-12 00:00:00+00:00,72125.125,72825.65625,68728.8515625,71481.2890625,62554434520,-0.008909905479502545,-0.008949836049347838,0.2997390112195372,0.5001883458395049,0.4856740596411755,76253.74442309962,48034.047764400384,0.8308821169015499,0.056801353030584,0.008926652640116741,0.009712721468420333,0.03816197892204693,46715237333.8,1.339058476210284
2024-03-13 00:00:00+00:00,71482.1171875,73637.4765625,71334.09375,73083.5,48212536929,0.022414410239567806,0.02216689906407544,0.2720470758995405,0.4970363681741754,0.4856740596411755,77181.18289350951,49284.46202836549,0.8531123814401633,0.032223203552549366,0.022402565501795632,0.007749862263409194,0.0020707757873445402,47855169149.7,1.007467694413159
2024-03-14 00:00:00+00:00,73079.375,73750.0703125,68563.0234375,71396.59375,59594605698,-0.0230819028918976,-0.0233524614583823,0.3546448945167917,0.5056908215751422,0.4856740596411755,77350.14351612735,51181.965858872645,0.7724889427110402,0.07097825993996254,0.0230267602863325,0.009177627921694733,0.03877387173193531,49763545521.1,1.197555461009738
2024-03-15 00:00:00+00:00,71387.875,72357.1328125,65630.6953125,69403.7734375,78320453976,-0.027911980219644583,-0.028308923292000562,0.4066037803585118,0.5109916181272991,0.4856740596411755,76967.60977531846,53347.766787181536,0.6797677130361367,0.0942238090151864,0.027793257083223166,0.013577345067352123,0.05285320686461111,52920864325.95,1.4799541725851064
2024-03-16 00:00:00+00:00,69392.484375,70046.2734375,64801.39453125,65315.1171875,46842198371,-0.05891115205258901,-0.060717725206296765,0.5487757707356975,0.5486822790045068,0.4856740596411755,75816.63795153069,55856.92650159431,0.47386409916942146,0.07558280919741173,0.05875805174326561,0.009421611985627947,0.0074031454685181824,54492312282.25,0.8596111342894528
2024-03-17 00:00:00+00:00,65316.34375,68845.71875,64545.31640625,68390.625,44716864318,0.04708722796395115,0.046012240704610304,0.635025776918822,0.559910555495845,0.4856740596411755,75015.21126624798,58045.17545250202,0.6096303897672405,0.0658396060901679,0.04706756492321265,0.006967532532774387,0.011804508634180859,55024434903.35,0.8126728497356643
2024-03-18 00:00:00+00:00,68371.3046875,68897.1328125,66594.2265625,67548.59375,49261579492,-0.0123120859035869,-0.012388507554368627,0.5495437494224888,0.5607959907128615,0.4856740596411755,74283.95150456924,59822.75747980576,0.5342460834813811,0.033682350520086383,0.012032985786366196,0.007690772136108362,0.013958592597611822,54999672276.4,0.8956704186242546
2024-03-19 00:00:00+00:00,67556.1328125,68106.9296875,61536.1796875,61912.7734375,74215844794,-0.08343356981432348,-0.08712073185700822,0.7089425863592745,0.6222414019184802,0.4856740596411755,74337.12840140563,59710.379020469365,0.15057306033431597,0.09726356033784404,0.08353585588836136,0.008153173547229532,0.005574530902253161,54548506678.1,1.3605476907362526
2024-03-20 00:00:00+00:00,61930.15625,68115.2578125,60807.78515625,67913.671875,66792634382,0.09692504638897836,0.09251085296877404,0.9820843561420725,0.6735394065718551,0.4856740596411755,74144.30202750627,60574.734300618715,0.5408379781943585,0.11799538542662727,0.09661715692829372,0.003255052945228117,0.018123175553105438,54613307805.0,1.2230102344374927
2024-03-21 00:00:00+00:00,67911.5859375,68199.9921875,64580.91796875,65491.390625,44480350565,-0.03566706353999505,-0.03631867422621332,0.9926147037282452,0.6863929348925315,0.4856740596411755,73960.02184715071,61064.0902622243,0.3433098519187719,0.053290968967808904,0.035637443583298734,0.004246790087709399,0.01340673529680077,54828006912.1,0.811270609130671
2024-03-22 00:00:00+00:00,65489.9296875,66623.75,62355.37109375,63778.76171875,41401116964,-0.02615044343853401,-0.02649844665215931,0.9913801081904506,0.6920539005415371,0.4856740596411755,73776.15033371816,61422.85318190683,0.19071090963741033,0.06517611068781926,0.02612871897886018,0.017312895553717646,0.021734496155241426,55703639076.05,0.74323899929548
2024-03-23 00:00:00+00:00,63802.72265625,65976.3984375,63038.4921875,64062.203125,24738964812,0.004444134671348854,0.0044342886654000135,0.9321528403633241,0.6900102384718172,0.4856740596411755,73697.44354683209,61591.04317191792,0.20412012460802179,0.046046722266517695,0.004066918431490819,0.03000178100256179,0.011978022832465086,55627896744.15,0.4447222753321448
2024-03-24 00:00:00+00:00,64070.75390625,67622.7578125,63825.8515625,67234.171875,27206630673,0.04951388799118828,0.04832709315067971,0.9375416430568824,0.6974796281493966,0.4856740596411755,73636.31988817074,61542.54261182925,0.4706246140571009,0.05926114519513431,0.04937382153140879,0.006064950290246141,0.0038223733734793802,53454704722.55,0.5089660641511843
2024-03-25 00:00:00+00:00,67234.09375,71162.59375,66414.8359375,69958.8125,42700139523,0.04052464020923141,0.0397250476948794,0.9638864789221631,0.7027711425726952,0.4856740596411755,73756.18823853174,62038.435589593275,0.6759296895658781,0.07061533141435404,0.040525849283125054,0.017904327742946636,0.012185154388282358,50449564654.85,0.8463926262819593
2024-03-26 00:00:00+00:00,69931.328125,71535.7421875,69335.609375,69987.8359375,36010437368,0.00041486463910467286,0.0004147786065640333,0.7403312317686049,0.7030859607583435,0.4856740596411755,73957.62392561928,62225.10302750573,0.6616423680304228,0.03146133316054477,0.0008080471802136247,0.022134661124026806,0.008518624856304342,48812575069.6,0.7377286962766066
2024-03-27 00:00:00+00:00,69991.8984375,71727.6875,68381.9296875,69455.34375,40827113309,-0.007608353371227561,-0.007637444542951766,0.5034571919271698,0.6930434452142096,0.4856740596411755,74087.36667415478,62348.34621647022,0.6054165728007928,0.047802072628271824,0.0076659541958148504,0.02479985685843328,0.01533626157402369,48504453577.1,0.8417188587456919
2024-03-28 00:00:00+00:00,69452.7734375,71546.0234375,68895.5078125,70744.953125,34374900617,0.018567460837021654,0.018397189971880865,0.4246094521196836,0.6843425349849125,0.4856740596411755,74317.66363964061,62362.535188484384,0.701156660153235,0.03816284784343678,0.01860515604409696,0.011534029137380336,0.008023662661959481,47263054549.35,0.7273101779976417
2024-03-29 00:00:00+00:00,70744.796875,70913.09375,69076.65625,69892.828125,25230851763,-0.01204502883045766,-0.012118158012204417,0.37812682940363124,0.634784144868634,0.4856740596411755,74427.52753271046,62392.06582666453,0.6232218157918705,0.025958622840416487,0.012042846790631908,0.002378929369143093,0.011536846680641488,47444114618.55,0.5318015093306238
2024-03-30 00:00:00+00:00,69893.4453125,70355.4921875,69601.0625,69645.3046875,17130241883,-0.0035414711944022903,-0.0035477570486820652,0.38895274859116225,0.6307287279536371,0.4856740596411755,74478.62124522666,62403.523676648336,0.5997285711128446,0.010793997693587371,0.00355027032779026,0.006610732564894263,0.0006329948009028475,46516427836.1,0.36826219638700924
2024-03-31 00:00:00+00:00,69647.78125,71377.78125,69624.8671875,71333.6484375,20050941373,0.02424203264779501,0.023952858696302478,0.3085355272389409,0.6316584191628813,0.4856740596411755,74347.26980586544,62455.84933475956,0.7465717930260711,0.02516826855126846,0.0242056122570308,0.0006336571202689964,0.00032899917396866105,44233142066.5,0.4533013129127355
